Temperature,Year,Month,Country,,
28.76348,1992,6,PAK,,
28.02745,1992,7,PAK,,
26.470098,1992,8,PAK,,
23.848774,1992,9,PAK,,
20.286274,1992,10,PAK,,
15.218628,1992,11,PAK,,
11.91152,1992,12,PAK,,
8.147549,1993,1,PAK,,
12.967893,1993,2,PAK,,
14.5875,1993,3,PAK,,
21.44608,1993,4,PAK,,
26.444363,1993,5,PAK,,
28.493628,1993,6,PAK,,
27.96495,1993,7,PAK,,
27.374264,1993,8,PAK,,
25.43897,1993,9,PAK,,
20.080393,1993,10,PAK,,
15.985539,1993,11,PAK,,
11.298285,1993,12,PAK,,
9.266912,1994,1,PAK,,
10.232107,1994,2,PAK,,
17.392157,1994,3,PAK,,
20.016666,1994,4,PAK,,
26.0375,1994,5,PAK,,
29.02157,1994,6,PAK,,
27.75147,1994,7,PAK,,
27.183334,1994,8,PAK,,
23.367403,1994,9,PAK,,
19.716667,1994,10,PAK,,
16.502207,1994,11,PAK,,
10.192157,1994,12,PAK,,
8.347059,1995,1,PAK,,
11.029657,1995,2,PAK,,
14.330393,1995,3,PAK,,
19.592648,1995,4,PAK,,
25.52451,1995,5,PAK,,
29.01348,1995,6,PAK,,
28.179413,1995,7,PAK,,
27.284805,1995,8,PAK,,
24.794363,1995,9,PAK,,
21.213482,1995,10,PAK,,
14.982597,1995,11,PAK,,
9.951471,1995,12,PAK,,
8.004412,1996,1,PAK,,
11.466177,1996,2,PAK,,
16.613482,1996,3,PAK,,
21.494608,1996,4,PAK,,
24.43946,1996,5,PAK,,
27.835785,1996,6,PAK,,
27.94485,1996,7,PAK,,
26.634806,1996,8,PAK,,
25.363726,1996,9,PAK,,
19.824755,1996,10,PAK,,
13.934558,1996,11,PAK,,
9.657107,1996,12,PAK,,
8.280147,1997,1,PAK,,
11.0325985,1997,2,PAK,,
15.258333,1997,3,PAK,,
19.599264,1997,4,PAK,,
23.617647,1997,5,PAK,,
27.28652,1997,6,PAK,,
28.67598,1997,7,PAK,,
26.855148,1997,8,PAK,,
25.33652,1997,9,PAK,,
19.502697,1997,10,PAK,,
14.475981,1997,11,PAK,,
9.3789215,1997,12,PAK,,
8.691912,1998,1,PAK,,
10.610785,1998,2,PAK,,
15.2279415,1998,3,PAK,,
22.444118,1998,4,PAK,,
26.058578,1998,5,PAK,,
28.123774,1998,6,PAK,,
28.580883,1998,7,PAK,,
27.979412,1998,8,PAK,,
25.494364,1998,9,PAK,,
21.374264,1998,10,PAK,,
15.206372,1998,11,PAK,,
11.36299,1998,12,PAK,,
8.853432,1999,1,PAK,,
11.584804,1999,2,PAK,,
16.232107,1999,3,PAK,,
22.839214,1999,4,PAK,,
26.307842,1999,5,PAK,,
28.62255,1999,6,PAK,,
28.74142,1999,7,PAK,,
27.287256,1999,8,PAK,,
26.130148,1999,9,PAK,,
21.79559,1999,10,PAK,,
16.578676,1999,11,PAK,,
11.012991,1999,12,PAK,,
9.131618,2000,1,PAK,,
10.034559,2000,2,PAK,,
15.696324,2000,3,PAK,,
23.704166,2000,4,PAK,,
28.101227,2000,5,PAK,,
28.390194,2000,6,PAK,,
28.059315,2000,7,PAK,,
27.28799,2000,8,PAK,,
24.953676,2000,9,PAK,,
21.592157,2000,10,PAK,,
15.380882,2000,11,PAK,,
11.2409315,2000,12,PAK,,
8.350981,2001,1,PAK,,
11.413971,2001,2,PAK,,
16.558088,2001,3,PAK,,
22.148039,2001,4,PAK,,
27.932352,2001,5,PAK,,
28.815441,2001,6,PAK,,
28.274265,2001,7,PAK,,
27.410786,2001,8,PAK,,
24.835785,2001,9,PAK,,
21.82941,2001,10,PAK,,
16.104902,2001,11,PAK,,
12.289705,2001,12,PAK,,
9.262255,2002,1,PAK,,
10.547304,2002,2,PAK,,
17.169607,2002,3,PAK,,
22.812254,2002,4,PAK,,
27.45907,2002,5,PAK,,
29.180883,2002,6,PAK,,
28.598286,2002,7,PAK,,
27.833334,2002,8,PAK,,
24.323774,2002,9,PAK,,
21.645344,2002,10,PAK,,
15.871325,2002,11,PAK,,
10.93799,2002,12,PAK,,
9.432353,2003,1,PAK,,
11.726716,2003,2,PAK,,
16.352695,2003,3,PAK,,
22.450245,2003,4,PAK,,
25.097303,2003,5,PAK,,
29.173773,2003,6,PAK,,
28.116913,2003,7,PAK,,
27.363728,2003,8,PAK,,
25.07745,2003,9,PAK,,
20.902206,2003,10,PAK,,
14.475736,2003,11,PAK,,
10.543873,2003,12,PAK,,
9.848529,2004,1,PAK,,
12.621324,2004,2,PAK,,
19.05196,2004,3,PAK,,
23.390686,2004,4,PAK,,
26.56593,2004,5,PAK,,
28.61005,2004,6,PAK,,
28.537256,2004,7,PAK,,
27.409313,2004,8,PAK,,
25.459068,2004,9,PAK,,
19.6,2004,10,PAK,,
16.553677,2004,11,PAK,,
11.330882,2004,12,PAK,,
8.393137,2005,1,PAK,,
9.725981,2005,2,PAK,,
16.781864,2005,3,PAK,,
21.292646,2005,4,PAK,,
24.671568,2005,5,PAK,,
29.127207,2005,6,PAK,,
28.3951,2005,7,PAK,,
27.660786,2005,8,PAK,,
25.975245,2005,9,PAK,,
21.567646,2005,10,PAK,,
15.672304,2005,11,PAK,,
10.632598,2005,12,PAK,,
8.597795,2006,1,PAK,,
10.890196,2006,2,PAK,,
15.870097,2006,3,PAK,,
18.610294,2006,4,PAK,,
28.192648,2006,5,PAK,,
28.307598,2006,6,PAK,,
29.201715,2006,7,PAK,,
27.10147,2006,8,PAK,,
25.375736,2006,9,PAK,,
22.902697,2006,10,PAK,,
16.359314,2006,11,PAK,,
10.172059,2006,12,PAK,,
9.370098,2007,1,PAK,,
12.605392,2007,2,PAK,,
16.135294,2007,3,PAK,,
24.445097,2007,4,PAK,,
26.523037,2007,5,PAK,,
28.498037,2007,6,PAK,,
28.565685,2007,7,PAK,,
27.798285,2007,8,PAK,,
25.622793,2007,9,PAK,,
20.309803,2007,10,PAK,,
16.556864,2007,11,PAK,,
10.152697,2007,12,PAK,,
6.8240194,2008,1,PAK,,
9.756127,2008,2,PAK,,
19.207844,2008,3,PAK,,
21.890442,2008,4,PAK,,
26.833578,2008,5,PAK,,
29.255392,2008,6,PAK,,
28.774265,2008,7,PAK,,
27.058086,2008,8,PAK,,
25.338482,2008,9,PAK,,
22.421078,2008,10,PAK,,
15.562254,2008,11,PAK,,
11.575491,2008,12,PAK,,
10.044607,2009,1,PAK,,
13.118136,2009,2,PAK,,
17.754902,2009,3,PAK,,
21.812746,2009,4,PAK,,
27.300243,2009,5,PAK,,
28.19755,2009,6,PAK,,
29.059559,2009,7,PAK,,
28.57598,2009,8,PAK,,
25.978922,2009,9,PAK,,
21.169117,2009,10,PAK,,
15.243382,2009,11,PAK,,
11.454657,2009,12,PAK,,
9.664751,2010,1,PAK,,
11.260536,2010,2,PAK,,
19.061686,2010,3,PAK,,
23.793869,2010,4,PAK,,
26.406704,2010,5,PAK,,
27.45115,2010,6,PAK,,
28.095785,2010,7,PAK,,
26.904408,2010,8,PAK,,
24.350574,2010,9,PAK,,
21.771456,2010,10,PAK,,
15.092146,2010,11,PAK,,
9.133333,2010,12,PAK,,
7.8090043,2011,1,PAK,,
10.824521,2011,2,PAK,,
16.6341,2011,3,PAK,,
20.97567,2011,4,PAK,,
27.109386,2011,5,PAK,,
28.884481,2011,6,PAK,,
28.093103,2011,7,PAK,,
27.295593,2011,8,PAK,,
24.611494,2011,9,PAK,,
20.947126,2011,10,PAK,,
16.45345,2011,11,PAK,,
9.382184,2011,12,PAK,,
7.254406,2012,1,PAK,,
8.6494255,2012,2,PAK,,
15.752299,2012,3,PAK,,
20.96456,2012,4,PAK,,
25.448277,2012,5,PAK,,
27.973755,2012,6,PAK,,
28.96456,2012,7,PAK,,
27.121647,2012,8,PAK,,
24.607853,2012,9,PAK,,
20.235632,2012,10,PAK,,
15.322797,2012,11,PAK,,
10.19636,2012,12,PAK,,
